timestamp,lat,lon,alt,x,y,roll,pitch,yaw,vel_x,vel_y,accel_x,accel_y,yaw_rate,right_engine,left_engine,wind_speed,wind_direction
52.624,-33.722652,150.67406,4.7722306,11.7402315,5.5895786,0.018734176,-0.0015714362,0.4204766,1.7923439,2.3376963,0.10541332,-0.09981905,-0.037423104,0.26521057,0.20938556,0.13378201,240.0
52.8,-33.72265,150.67406,4.853296,12.151703,5.8119226,0.022206925,0.002236937,0.41432697,1.7911849,2.2978668,0.19588734,0.07618574,-0.02704522,0.27164903,0.23318455,0.13340254,240.0
52.9,-33.722645,150.67406,4.911579,12.57772,6.039948,0.015776545,-0.0011369712,0.41717377,1.830132,2.3509984,-0.13147552,-0.17392349,-0.02312094,0.25855747,0.18122455,0.26368418,240.0
53.1,-33.72264,150.67407,4.978291,12.950378,6.2458115,0.012299791,-0.0023979258,0.41747624,1.8379681,2.353097,-0.23030242,-0.22075544,-0.0024552036,0.2787673,0.15447158,0.4289783,240.0
53.264,-33.72264,150.67407,5.0385404,13.331308,6.4450674,0.013456674,0.00080854446,0.4146482,1.840904,2.321484,0.1355305,0.026213732,-0.046780482,0.25727946,0.19586617,0.27611417,240.0
53.4,-33.722637,150.67407,5.088123,13.61681,6.5878844,0.011286018,0.0014833529,0.4124098,1.8578199,2.317214,0.17746946,0.14475632,-0.022352904,0.27716148,0.16776466,0.39612517,240.0
53.596,-33.722633,150.67407,5.1669693,14.00995,6.7888775,0.0116601065,0.005111441,0.4083318,1.857322,2.2732759,0.18692659,0.16847911,-0.0073991828,0.28476322,0.19176437,0.41476524,240.0
53.7,-33.72263,150.67407,5.247784,14.37559,6.975397,0.012448249,0.008772013,0.4037396,1.8573959,2.2315817,0.35280758,0.30433697,-0.024222735,0.2751548,0.23123017,0.4162565,240.0
53.8,-33.72263,150.67407,5.28574,14.589953,7.080365,0.01203338,0.010528165,0.40165868,1.864058,2.2162743,0.21089658,0.24099256,0.0029529242,0.28818202,0.22455488,0.2009179,240.0
53.992,-33.722626,150.67407,5.3210034,14.76765,7.161622,0.011892952,0.0121455435,0.40132612,1.8683488,2.20268,0.21772073,0.032533586,-0.031833164,0.2724739,0.24649623,0.00443281,240.0
54.188,-33.722622,150.67407,5.3713346,15.139539,7.3113523,0.010982446,0.015471733,0.40257275,1.8733561,2.1698623,0.045128923,-0.006783466,-0.015552957,0.30588445,0.23195913,-0.009192335,240.0
54.3,-33.722622,150.67407,5.41709,15.492676,7.465493,0.009720814,0.017808625,0.40161532,1.8820633,2.1447737,0.18564057,-0.024038417,-0.031953298,0.28992197,0.2584962,0.11959078,240.0
54.4,-33.72262,150.67407,5.443297,15.727096,7.5720096,0.008754645,0.019273577,0.40046066,1.8889455,2.1327994,0.20528498,-0.0012130302,-0.030043079,0.2907022,0.26373842,0.034303907,240.0
54.6,-33.722614,150.67409,5.4684815,15.985207,7.6798697,0.0075295675,0.020554593,0.40024006,1.8932316,2.115061,0.1916201,-0.028764982,-0.015792394,0.31362045,0.2511592,-0.02328359,240.0
54.784,-33.722614,150.67409,5.4838653,16.328833,7.8366723,0.005803313,0.022277132,0.39909047,1.9001672,2.1007152,0.36305183,0.26526564,0.009852193,0.31586003,0.25563443,0.14224558,240.0
54.9,-33.72261,150.67409,5.4972653,16.712711,8.013928,0.0039420077,0.023755493,0.3980025,1.9062277,2.0840833,0.32009935,0.27174604,0.01877698,0.3206057,0.260328,0.041391913,240.0
55.1,-33.722607,150.67409,5.501552,16.97178,8.136132,0.0024472752,0.024361325,0.39750603,1.9094257,2.0751038,0.23902315,0.36592636,0.022814078,0.33891165,0.24750185,0.03766398,240.0
